alpine_url;arch;bdate;branch;description;license;maintainer;name;pkg_url;repo;version
https://github.com/lm-sensors/lm-sensors;armv7;2019-06-12 13:12:04;edge;Collection of user space tools for general SMBus access and hardware monitoring. (documentation);LGPL-2.1-or-later AND GPL-2.0-or-later;Natanael Copa;lm_sensors-doc;/package/edge/main/armv7/lm_sensors-doc;main;3.4.0-r7
https://github.com/lm-sensors/lm-sensors;armv7;2019-06-12 13:12:04;edge;Collection of user space tools for general SMBus access and hardware monitoring.;LGPL-2.1-or-later AND GPL-2.0-or-later;Natanael Copa;lm_sensors;/package/edge/main/armv7/lm_sensors;main;3.4.0-r7
https://github.com/lm-sensors/lm-sensors;armv7;2019-06-12 13:12:03;edge;Collection of user space tools for general SMBus access and hardware monitoring. (development files);LGPL-2.1-or-later AND GPL-2.0-or-later;Natanael Copa;lm_sensors-dev;/package/edge/main/armv7/lm_sensors-dev;main;3.4.0-r7
https://alpinelinux.org;armv7;2019-06-12 13:07:41;edge;Manage PaX marking of executables;GPL-2.0-or-later;Timo Teräs;paxmark;/package/edge/main/armv7/paxmark;main;0.11-r1
https://www.xach.com/multisort/;armv7;2019-06-12 13:04:24;edge;Tool to merge multiple logfiles;GPL-2.0-or-later;Timo Teräs;multisort;/package/edge/main/armv7/multisort;main;1.1-r1
http://pyro4.readthedocs.io/;armv7;2019-06-12 12:34:53;edge;Python remote objects;MIT;Drew DeVault;py3-pyro4;/package/edge/testing/armv7/py3-pyro4;testing;4.76-r0
https://pypi.org/project/cloudpickle/;armv7;2019-06-12 12:32:49;edge;Extended pickling support for Python objects;BSD-3-Clause;Drew DeVault;py3-cloudpickle;/package/edge/testing/armv7/py3-cloudpickle;testing;1.2.1-r0
https://sigrok.org/wiki/Libsigrok;armv7;2019-06-12 12:32:43;edge;Open source firmware for logic analyzers based on Cypress FX2 chips;GPL-2.0-or-later;Marian Buschsieweke;sigrok-firmware-fx2lafw-bin;/package/edge/testing/armv7/sigrok-firmware-fx2lafw-bin;testing;0.1.6-r0
https://www.x.org;armv7;2019-06-12 12:08:10;edge;Calculator for the X Window System (documentation);MIT;ScrumpyJack;xcalc-doc;/package/edge/community/armv7/xcalc-doc;community;1.1.0-r0
https://www.x.org;armv7;2019-06-12 12:08:10;edge;Calculator for the X Window System;MIT;ScrumpyJack;xcalc;/package/edge/community/armv7/xcalc;community;1.1.0-r0
https://pypi.python.org/pypi/sphinxcontrib-phpdomain;armv7;2019-06-12 11:26:33;edge;Sphinx phpdomain extension;BSD-2-Clause;Fabian Affolter;py3-sphinxcontrib-phpdomain;/package/edge/testing/armv7/py3-sphinxcontrib-phpdomain;testing;0.6.1-r1
https://github.com/uiri/toml;armv7;2019-06-12 11:25:13;edge;Python library for TOML (for python2);MIT;Natanael Copa;py2-toml;/package/edge/main/armv7/py2-toml;main;0.10.0-r1
https://github.com/uiri/toml;armv7;2019-06-12 11:25:13;edge;Python library for TOML;MIT;Natanael Copa;py-toml;/package/edge/main/armv7/py-toml;main;0.10.0-r1
https://github.com/uiri/toml;armv7;2019-06-12 11:25:13;edge;Python library for TOML (for python3);MIT;Natanael Copa;py3-toml;/package/edge/main/armv7/py3-toml;main;0.10.0-r1
https://launchpad.net/onboard;armv7;2019-06-12 10:54:31;edge;Languages for package onboard;GPL-3.0-only;Danct12;onboard-lang;/package/edge/testing/armv7/onboard-lang;testing;1.4.1-r1
https://launchpad.net/onboard;armv7;2019-06-12 10:54:31;edge;On-screen keyboard useful on tablet PCs or for mobility impaired users;GPL-3.0-only;Danct12;onboard;/package/edge/testing/armv7/onboard;testing;1.4.1-r1
https://launchpad.net/onboard;armv7;2019-06-12 10:54:31;edge;On-screen keyboard useful on tablet PCs or for mobility impaired users (documentation);GPL-3.0-only;Danct12;onboard-doc;/package/edge/testing/armv7/onboard-doc;testing;1.4.1-r1
https://hohnstaedt.de/xca/;armv7;2019-06-12 10:48:47;edge;X Certificate and Key Management;BSD-3-Clause;Milan P. Stanić;xca;/package/edge/testing/armv7/xca;testing;2.1.2-r0
https://hohnstaedt.de/xca/;armv7;2019-06-12 10:48:47;edge;X Certificate and Key Management (documentation);BSD-3-Clause;Milan P. Stanić;xca-doc;/package/edge/testing/armv7/xca-doc;testing;2.1.2-r0
https://weechat.org;armv7;2019-06-12 10:46:52;edge;WeeChat ruby plugin;GPL-3.0-or-later;Leonardo Arena;weechat-ruby;/package/edge/community/armv7/weechat-ruby;community;2.5-r0
https://weechat.org;armv7;2019-06-12 10:46:52;edge;WeeChat python plugin;GPL-3.0-or-later;Leonardo Arena;weechat-python;/package/edge/community/armv7/weechat-python;community;2.5-r0
https://weechat.org;armv7;2019-06-12 10:46:52;edge;A fast, light, extensible ncurses-based chat client;GPL-3.0-or-later;Leonardo Arena;weechat;/package/edge/community/armv7/weechat;community;2.5-r0
https://weechat.org;armv7;2019-06-12 10:46:51;edge;A fast, light, extensible ncurses-based chat client (development files);GPL-3.0-or-later;Leonardo Arena;weechat-dev;/package/edge/community/armv7/weechat-dev;community;2.5-r0
https://weechat.org;armv7;2019-06-12 10:46:51;edge;WeeChat perl plugin;GPL-3.0-or-later;Leonardo Arena;weechat-perl;/package/edge/community/armv7/weechat-perl;community;2.5-r0
https://weechat.org;armv7;2019-06-12 10:46:51;edge;WeeChat spell plugin;GPL-3.0-or-later;Leonardo Arena;weechat-spell;/package/edge/community/armv7/weechat-spell;community;2.5-r0
https://weechat.org;armv7;2019-06-12 10:46:51;edge;WeeChat lua plugin;GPL-3.0-or-later;Leonardo Arena;weechat-lua;/package/edge/community/armv7/weechat-lua;community;2.5-r0
https://bitbucket.org/ambv/singledispatch;armv7;2018-10-07 19:28:51;edge;This library brings functools.singledispatch from Python 3.4 to Python 2.6-3.3.;MIT;None;py2-singledispatch;/package/edge/main/armv7/py2-singledispatch;main;3.4.0.3-r1
http://excess.org/templayer/;armv7;2018-10-07 19:24:14;edge;Templayer is a layered template library for Python and Django;LGPL;Matt Smith;py-templayer;/package/edge/main/armv7/py-templayer;main;1.5.1-r3
http://excess.org/templayer/;armv7;2018-10-07 19:24:09;edge;Templayer is a layered template library for Python and Django;LGPL;Matt Smith;py-templayer-doc;/package/edge/main/armv7/py-templayer-doc;main;1.5.1-r3
https://tabo.pe/projects/django-treebeard/;armv7;2018-10-07 17:44:38;edge;Efficient tree implementations for Django;Apache-2.0;Kaarle Ritvanen;py-django-treebeard;/package/edge/main/armv7/py-django-treebeard;main;4.3-r0
http://iaxmodem.sourceforge.net/;armv7;2018-10-06 21:24:50;edge;Softmodem for hylafax that connects to VOIP gateway with IAX (documentation);LGPL+;Cameron Banta;iaxmodem-doc;/package/edge/main/armv7/iaxmodem-doc;main;1.3.0-r0
http://iaxmodem.sourceforge.net/;armv7;2018-10-06 21:24:50;edge;Softmodem for hylafax that connects to VOIP gateway with IAX;LGPL+;Cameron Banta;iaxmodem;/package/edge/main/armv7/iaxmodem;main;1.3.0-r0
http://www.opengroup.org/onlinepubs/007908799/xcu/mailx.html;armv7;2018-10-06 17:25:28;edge;A commandline utility for sending email;BSD;Michael Mason;mailx;/package/edge/main/armv7/mailx;main;8.1.1-r1
http://www.opengroup.org/onlinepubs/007908799/xcu/mailx.html;armv7;2018-10-06 17:25:20;edge;A commandline utility for sending email (documentation);BSD;Michael Mason;mailx-doc;/package/edge/main/armv7/mailx-doc;main;8.1.1-r1
https://github.com/zeromq/lzmq;armv7;2018-10-06 17:22:25;edge;Lua bindings to ZeroMQ;MIT;Jakub Jirutka;lua-lzmq;/package/edge/main/armv7/lua-lzmq;main;0.4.4-r0
https://github.com/zeromq/lzmq;armv7;2018-10-06 17:22:22;edge;Lua bindings to ZeroMQ 5.3;MIT;Jakub Jirutka;lua5.3-lzmq;/package/edge/main/armv7/lua5.3-lzmq;main;0.4.4-r0
https://github.com/zeromq/lzmq;armv7;2018-10-06 17:22:19;edge;Lua bindings to ZeroMQ 5.2;MIT;Jakub Jirutka;lua5.2-lzmq;/package/edge/main/armv7/lua5.2-lzmq;main;0.4.4-r0
https://github.com/zeromq/lzmq;armv7;2018-10-06 17:22:15;edge;Lua bindings to ZeroMQ 5.1;MIT;Jakub Jirutka;lua5.1-lzmq;/package/edge/main/armv7/lua5.1-lzmq;main;0.4.4-r0
https://github.com/dosfstools/dosfstools;armv7;2018-10-06 17:21:54;edge;DOS filesystem utilities;GPL-3.0-or-later;Natanael Copa;dosfstools;/package/edge/main/armv7/dosfstools;main;4.1-r1
https://github.com/dosfstools/dosfstools;armv7;2018-10-06 17:21:52;edge;DOS filesystem utilities (documentation);GPL-3.0-or-later;Natanael Copa;dosfstools-doc;/package/edge/main/armv7/dosfstools-doc;main;4.1-r1
http://xorg.freedesktop.org/;armv7;2018-10-06 17:20:03;edge;X.org misc ethiopic fonts;custom;Natanael Copa;font-misc-ethiopic;/package/edge/main/armv7/font-misc-ethiopic;main;1.0.3-r0
http://aspell.net/;armv7;2018-10-06 17:10:41;edge;German dictionary for aspell;GPL-2.0;Fabian Affolter;aspell-de;/package/edge/main/armv7/aspell-de;main;20030222-r1
https://github.com/OpenAoE/aoetools;armv7;2018-10-06 16:25:46;edge;tools for managing the linux AoE driver;GPL-2.0;William Pitcock;aoetools;/package/edge/main/armv7/aoetools;main;37-r0
https://github.com/OpenAoE/aoetools;armv7;2018-10-06 16:25:45;edge;tools for managing the linux AoE driver (documentation);GPL-2.0;William Pitcock;aoetools-doc;/package/edge/main/armv7/aoetools-doc;main;37-r0
http://search.cpan.org/~jmehnle/Mail-SPF-v2.006/;armv7;2018-10-06 05:58:33;edge;An object-oriented implementation of Sender Policy Framework;GPL PerlArtistic;Leonardo Arena;perl-mail-spf;/package/edge/main/armv7/perl-mail-spf;main;2.9.0-r2
http://search.cpan.org/~jmehnle/Mail-SPF-v2.006/;armv7;2018-10-06 05:58:25;edge;An object-oriented implementation of Sender Policy Framework (documentation);GPL PerlArtistic;Leonardo Arena;perl-mail-spf-doc;/package/edge/main/armv7/perl-mail-spf-doc;main;2.9.0-r2
http://ftp.gnu.org/gnu/screen/;armv7;2018-10-05 23:15:22;edge;A window manager that multiplexes a physical terminal;GPL-3.0-or-later;Natanael Copa;screen;/package/edge/main/armv7/screen;main;4.6.2-r0
http://ftp.gnu.org/gnu/screen/;armv7;2018-10-05 23:15:19;edge;A window manager that multiplexes a physical terminal (documentation);GPL-3.0-or-later;Natanael Copa;screen-doc;/package/edge/main/armv7/screen-doc;main;4.6.2-r0
https://github.com/stephencelis/ghi;armv7;2018-10-05 23:14:20;edge;GitHub Issues on the command line;MIT;Roberto Oliveira;ghi;/package/edge/main/armv7/ghi;main;1.2.0-r3
https://github.com/stephencelis/ghi;armv7;2018-10-05 23:14:19;edge;GitHub Issues on the command line (documentation);MIT;Roberto Oliveira;ghi-doc;/package/edge/main/armv7/ghi-doc;main;1.2.0-r3
http://www.fluxbox.org;armv7;2018-10-05 23:13:00;edge;A lightweight and highly-configurable window manager;MIT;Natanael Copa;fluxbox;/package/edge/main/armv7/fluxbox;main;1.3.7-r3
http://www.fluxbox.org;armv7;2018-10-05 23:13:00;edge;A lightweight and highly-configurable window manager (documentation);MIT;Natanael Copa;fluxbox-doc;/package/edge/main/armv7/fluxbox-doc;main;1.3.7-r3
https://github.com/axkibe/lsyncd;armv7;2018-10-05 23:10:12;edge;Live Syncing (Mirror) Daemon;GPL-2.0-or-later;Natanael Copa;lsyncd;/package/edge/main/armv7/lsyncd;main;2.2.3-r1
https://github.com/axkibe/lsyncd;armv7;2018-10-05 23:10:11;edge;Live Syncing (Mirror) Daemon (OpenRC init scripts);GPL-2.0-or-later;Natanael Copa;lsyncd-openrc;/package/edge/main/armv7/lsyncd-openrc;main;2.2.3-r1
https://github.com/axkibe/lsyncd;armv7;2018-10-05 23:10:11;edge;Live Syncing (Mirror) Daemon (documentation);GPL-2.0-or-later;Natanael Copa;lsyncd-doc;/package/edge/main/armv7/lsyncd-doc;main;2.2.3-r1
http://www.fftw.org;armv7;2018-10-05 16:52:00;edge;Discrete Fourier transform (DFT) library;GPL-2.0-or-later;William Pitcock;fftw;/package/edge/main/armv7/fftw;main;3.3.8-r0
http://www.fftw.org;armv7;2018-10-05 16:51:59;edge;Discrete Fourier transform (DFT) library;GPL-2.0-or-later;William Pitcock;fftw-double-libs;/package/edge/main/armv7/fftw-double-libs;main;3.3.8-r0
http://www.fftw.org;armv7;2018-10-05 16:51:59;edge;Discrete Fourier transform (DFT) library;GPL-2.0-or-later;William Pitcock;fftw-long-double-libs;/package/edge/main/armv7/fftw-long-double-libs;main;3.3.8-r0
http://www.fftw.org;armv7;2018-10-05 16:51:58;edge;Discrete Fourier transform (DFT) library;GPL-2.0-or-later;William Pitcock;fftw-single-libs;/package/edge/main/armv7/fftw-single-libs;main;3.3.8-r0
http://www.fftw.org;armv7;2018-10-05 16:51:58;edge;Discrete Fourier transform (DFT) library (documentation);GPL-2.0-or-later;William Pitcock;fftw-doc;/package/edge/main/armv7/fftw-doc;main;3.3.8-r0
http://www.fftw.org;armv7;2018-10-05 16:51:57;edge;Discrete Fourier transform (DFT) library (development files);GPL-2.0-or-later;William Pitcock;fftw-dev;/package/edge/main/armv7/fftw-dev;main;3.3.8-r0
http://search.cpan.org/dist/Test-Identity/;armv7;2018-10-05 10:19:03;edge;assert the referential identity of a reference;GPL PerlArtistic;Kiyoshi Aman;perl-test-identity;/package/edge/main/armv7/perl-test-identity;main;0.01-r0
http://search.cpan.org/dist/Test-Identity/;armv7;2018-10-05 10:18:58;edge;assert the referential identity of a reference (documentation);GPL PerlArtistic;Kiyoshi Aman;perl-test-identity-doc;/package/edge/main/armv7/perl-test-identity-doc;main;0.01-r0
http://search.cpan.org/dist/Async-MergePoint/;armv7;2018-10-05 10:17:53;edge;resynchronise diverged control flow;GPL PerlArtistic;Kiyoshi Aman;perl-async-mergepoint;/package/edge/main/armv7/perl-async-mergepoint;main;0.04-r0
http://search.cpan.org/dist/Async-MergePoint/;armv7;2018-10-05 10:17:50;edge;resynchronise diverged control flow (documentation);GPL PerlArtistic;Kiyoshi Aman;perl-async-mergepoint-doc;/package/edge/main/armv7/perl-async-mergepoint-doc;main;0.04-r0
https://github.com/LuaDist/lzlib;armv7;2018-10-05 10:15:41;edge;Lua bindings to the ZLib compression library;MIT;Natanael Copa;lua-lzlib;/package/edge/main/armv7/lua-lzlib;main;0.4.3-r0
https://github.com/LuaDist/lzlib;armv7;2018-10-05 10:15:33;edge;Lua bindings to the ZLib compression library for Lua 5.3;MIT;Natanael Copa;lua5.3-lzlib;/package/edge/main/armv7/lua5.3-lzlib;main;0.4.3-r0
https://github.com/LuaDist/lzlib;armv7;2018-10-05 10:15:25;edge;Lua bindings to the ZLib compression library for Lua 5.2;MIT;Natanael Copa;lua5.2-lzlib;/package/edge/main/armv7/lua5.2-lzlib;main;0.4.3-r0
https://github.com/LuaDist/lzlib;armv7;2018-10-05 10:15:16;edge;Lua bindings to the ZLib compression library for Lua 5.1;MIT;Natanael Copa;lua5.1-lzlib;/package/edge/main/armv7/lua5.1-lzlib;main;0.4.3-r0
http://search.cpan.org/dist/File-Tail/;armv7;2018-10-05 06:16:23;edge;Perl extension for reading from continously updated files;GPL PerlArtistic;Natanael Copa;perl-file-tail;/package/edge/main/armv7/perl-file-tail;main;1.3-r1
http://search.cpan.org/dist/File-Tail/;armv7;2018-10-05 06:16:20;edge;Perl extension for reading from continously updated files (documentation);GPL PerlArtistic;Natanael Copa;perl-file-tail-doc;/package/edge/main/armv7/perl-file-tail-doc;main;1.3-r1
http://xorg.freedesktop.org/;armv7;2018-10-04 22:13:03;edge;X.org misc font;custom;Natanael Copa;font-daewoo-misc;/package/edge/main/armv7/font-daewoo-misc;main;1.0.3-r0
http://cdrkit.org/;armv7;2018-10-04 14:53:04;edge;Suite of programs for CD/DVD recording, ISO image creation, and audio CD extraction;GPL-2.0;Natanael Copa;cdrkit;/package/edge/main/armv7/cdrkit;main;1.1.11-r2
http://cdrkit.org/;armv7;2018-10-04 14:53:03;edge;Suite of programs for CD/DVD recording, ISO image creation, and audio CD extraction (documentation);GPL-2.0;Natanael Copa;cdrkit-doc;/package/edge/main/armv7/cdrkit-doc;main;1.1.11-r2
http://search.cpan.org/dist/Math-Round/;armv7;2018-10-04 14:52:29;edge;Math::Round perl module;GPL-2.0 or Artistic;Natanael Copa;perl-math-round;/package/edge/main/armv7/perl-math-round;main;0.07-r0
http://search.cpan.org/dist/Math-Round/;armv7;2018-10-04 14:52:27;edge;Math::Round perl module (documentation);GPL-2.0 or Artistic;Natanael Copa;perl-math-round-doc;/package/edge/main/armv7/perl-math-round-doc;main;0.07-r0
https://github.com/tesseract-ocr/tesseract/releases;armv7;2019-07-09 07:17:59;edge;Tesseract language data for chr;Apache;Francesco Colista;tesseract-ocr-data-chr;/package/edge/community/armv7/tesseract-ocr-data-chr;community;4.1.0-r0
https://github.com/tesseract-ocr/tesseract/releases;armv7;2019-07-09 07:17:59;edge;Tesseract language data for dan;Apache;Francesco Colista;tesseract-ocr-data-dan;/package/edge/community/armv7/tesseract-ocr-data-dan;community;4.1.0-r0
https://github.com/tesseract-ocr/tesseract/releases;armv7;2019-07-09 07:17:58;edge;Tesseract language data for ara;Apache;Francesco Colista;tesseract-ocr-data-ara;/package/edge/community/armv7/tesseract-ocr-data-ara;community;4.1.0-r0
https://github.com/tesseract-ocr/tesseract/releases;armv7;2019-07-09 07:17:58;edge;Tesseract language data for aze;Apache;Francesco Colista;tesseract-ocr-data-aze;/package/edge/community/armv7/tesseract-ocr-data-aze;community;4.1.0-r0
https://github.com/tesseract-ocr/tesseract/releases;armv7;2019-07-09 07:17:58;edge;Tesseract language data for afr;Apache;Francesco Colista;tesseract-ocr-data-afr;/package/edge/community/armv7/tesseract-ocr-data-afr;community;4.1.0-r0
https://github.com/tesseract-ocr/tesseract/releases;armv7;2019-07-09 07:17:58;edge;open source OCR engine (development files);Apache;Francesco Colista;tesseract-ocr-dev;/package/edge/community/armv7/tesseract-ocr-dev;community;4.1.0-r0
https://git.kernel.org/cgit/utils/util-linux/util-linux.git;armv7;2019-07-09 07:12:40;edge;Random collection of Linux utilities;GPL-2.0 GPL-2.0-or-later LGPL-2.0-or-later BSD Public-Domain;Natanael Copa;util-linux;/package/edge/main/armv7/util-linux;main;2.34-r0
https://git.kernel.org/cgit/utils/util-linux/util-linux.git;armv7;2019-07-09 07:12:39;edge;block device identification tool;GPL-2.0 GPL-2.0-or-later LGPL-2.0-or-later BSD Public-Domain;Natanael Copa;blkid;/package/edge/main/armv7/blkid;main;2.34-r0
https://git.kernel.org/cgit/utils/util-linux/util-linux.git;armv7;2019-07-09 07:12:39;edge;python bindings to libmount;GPL-2.0 GPL-2.0-or-later LGPL-2.0-or-later BSD Public-Domain;Natanael Copa;py-libmount;/package/edge/main/armv7/py-libmount;main;2.34-r0
https://git.kernel.org/cgit/utils/util-linux/util-linux.git;armv7;2019-07-09 07:12:39;edge;findmnt from util-linux;GPL-2.0 GPL-2.0-or-later LGPL-2.0-or-later BSD Public-Domain;Natanael Copa;findmnt;/package/edge/main/armv7/findmnt;main;2.34-r0
https://git.kernel.org/cgit/utils/util-linux/util-linux.git;armv7;2019-07-09 07:12:39;edge;Block device identification library from util-linux;GPL-2.0 GPL-2.0-or-later LGPL-2.0-or-later BSD Public-Domain;Natanael Copa;libmount;/package/edge/main/armv7/libmount;main;2.34-r0
https://git.kernel.org/cgit/utils/util-linux/util-linux.git;armv7;2019-07-09 07:12:39;edge;Partitioning library for fdisk-like programs;GPL-2.0 GPL-2.0-or-later LGPL-2.0-or-later BSD Public-Domain;Natanael Copa;libfdisk;/package/edge/main/armv7/libfdisk;main;2.34-r0
https://git.kernel.org/cgit/utils/util-linux/util-linux.git;armv7;2019-07-09 07:12:39;edge;mcookie from util-linux;GPL-2.0 GPL-2.0-or-later LGPL-2.0-or-later BSD Public-Domain;Natanael Copa;mcookie;/package/edge/main/armv7/mcookie;main;2.34-r0
https://git.kernel.org/cgit/utils/util-linux/util-linux.git;armv7;2019-07-09 07:12:39;edge;Formatting library for ls-like programs.;GPL-2.0 GPL-2.0-or-later LGPL-2.0-or-later BSD Public-Domain;Natanael Copa;libsmartcols;/package/edge/main/armv7/libsmartcols;main;2.34-r0
https://git.kernel.org/cgit/utils/util-linux/util-linux.git;armv7;2019-07-09 07:12:39;edge;Curses based partition table manipulator from util-linux;GPL-2.0 GPL-2.0-or-later LGPL-2.0-or-later BSD Public-Domain;Natanael Copa;cfdisk;/package/edge/main/armv7/cfdisk;main;2.34-r0
